Page ID,Page name,Disclaimer,Amount spent (USD)
125937197447634,ACTA - American Council of Trustees and Alumni,AMERICAN COUNCIL OF TRUSTEES AND ALUMNI,≤100
100184235633007,Summit Carbon Solutions,"Summit Carbon Solutions, LLC",≤100
50714237985,The Rutherford Institute,RUTHERFORD INSTITUTE,≤100
220538341415523,The Satanic Temple,The Satanic Temple,≤100
106058025408954,Do No Harm Medicine,Do No Harm,≤100
1419388578092947,Anna Paulina Luna,AAF Nation,≤100
97332209201,REDF,REDF,≤100
109284291894484,American News Stories,Michael Scott Hughes,≤100
197374340229,E2 - Environmental Entrepreneurs,E2 (Environmental Entrepreneurs),≤100
114625730266879,The Republican Accountability Project,Defending Democracy Together,≤100
112642477582238,Mericanaf,AAF Nation,≤100
532667236789883,Shoebear Planet,Dennis I Waters,≤100
29423827874,Proclaiming Justice to the Nations,PROCLAIMING JUSTICE TO THE NATIONS INC,≤100
104500097856057,"SunGaze Solar, LLC","SunGaze Solar, L.L.C.",≤100
183484875153093,Kim Monson Show,The Kim Monson Show,≤100
270826723039149,The Coalition to Protect Americas National Parks,"COALITION OF NATIONAL PARK SERVICE RETIREES, INC.",≤100
300879470268608,Connecticut HDCC,CTMT,≤100
279799525443906,HELPS Nonprofit,HELPS Nonprofit Law Firm,≤100
141374766260,Kansas Policy Institute,KANSAS POLICY INSTITUTE,≤100
139151419572310,Lance Gooden,LANCE GOODEN FOR CONGRESS COMMITTEE,≤100
273546779885377,The Gallant Pelham,"delupton, LLC",≤100
150468198331534,The David Pakman Show,The David Pakman Show,≤100
234142976633158,Wake Up World & Smell the Coffee,Edith Dume Lerner,≤100
102413723172970,Nick Adams,Nick Adams,≤100
174941115857811,Campaign for Southern Equality,Campaign for Southern Equality,≤100
102235752654606,Idaho Energy Freedom,Idaho Energy Freedom,≤100
111333413863498,Freedom First Society,FREEDOM FIRST SOCIETY,≤100
108046638699583,miss_lawtinoco,These ads ran without a disclaimer,≤100
40201530406,American Society of the University of Haifa,James Samuel Fattal,≤100
89061102607,Plastic Cars,These ads ran without a disclaimer,≤100
86113944974,Brooklyn Community Pride Center,Brooklyn Community Pride Center,≤100
1759469824070443,Rational Middle: Immigration,"Rational Middle Media Group, LLC",≤100
236682687005525,Inola church of Christ,Billy Mac Keele,≤100
276076196388914,Coffee & Pan Dulce Show,Coffee & Pan Dulce Show,≤100
245711905631405,Jeff Jackson,JEFF JACKSON FOR CONGRESS,≤100
112912573793125,Rise Up for Justice,Avrom L Altman,≤100
99050726344,Phillips Theological Seminary,PHILLIPS THEOLOGICAL SEMINARY,≤100
101670818343460,Moms for America Action,Moms for America Action Inc.,≤100
100158948453494,Lars for President,LARS MAPSTEAD FOR PRESIDENT,≤100
80562389320,NARAL Pro-Choice America,NARAL PRO-CHOICE AMERICA CORP,≤100
173997930056919,Judd Strom,Judd Larkin Strom,≤100
101503055364951,Islamorada Community Alliance,Islamorada Community Alliance Inc,≤100
103277109172874,The Original Lou's News,Jennifer Ann Robertson,≤100
710460605705480,Dugit Outreach Center,Dugit Messianic Outreach Center,≤100
101204378825808,Fight the Right,FIGHT THE RIGHT PAC,≤100
137606354090,South Carolina Republican Party,SOUTH CAROLINA REPUBLICAN PARTY,≤100
201956993160690,MRCTV,MEDIA RESEARCH CENTER,≤100
84112077638,Greater Good Charities,GREATERGOOD.ORG,≤100
59876524199,The American Institute of Architects,These ads ran without a disclaimer,≤100
100230599458504,Biosolids Digester Facilities Project,Biosolids Digester Facilities Project,≤100
102353455842986,collegecontemporary,These ads ran without a disclaimer,≤100
100765221381239,Dawn Addis for the Central Coast,Dawn Addis for Assembly 2022,≤100
160680027790462,Time 2 Tell,Time 2 Tell,≤100
105538688731146,Box Programming,These ads ran without a disclaimer,≤100
106608038931801,Loyal Patriots,Loyal Patriots,≤100
109475211795252,Freedom From The Press,Michael Scott Hughes,≤100
83960796709,Institute for Southern Studies,INSTITUTE FOR SOUTHERN STUDIES INC,≤100
108108121456950,Blue States PAC,BLUE STATES PAC,≤100
193950277300764,Louisiana Mid-Continent Oil & Gas Association (LMOGA),LOUISIANA MID CONTINENT OIL & GAS ASSOCIATION,≤100
126893748252841,American Firearms Association,American Firearms Coalition,≤100
421661111195530,Spaz,Anthony Parziale,≤100
205795426669644,Facts and Logic about the Middle East,Facts and Logic About the Middle East,≤100
106001278558202,For The Love Of News,Krista D Bloch,≤100
101067635640706,Waytruthlifelove,Jonathan Nelson,≤100
102589746451856,American Black Journal,DETROIT EDUCATIONAL TELEVISION FOUNDATION,≤100
107874118714201,elevationsrtc,These ads ran without a disclaimer,≤100
103565195134756,America First Policy Institute,America First Policy Institute,≤100
342013181836,Americans for Prosperity - Virginia,AMERICANS FOR PROSPERITY,≤100
215968684159,AFT - American Federation of Teachers,American Federation of Teachers,≤100
105105988010422,Globoplay,These ads ran without a disclaimer,≤100
291455665059126,Guardian Glass North America,These ads ran without a disclaimer,≤100
133188206691411,The Perfect World Foundation,These ads ran without a disclaimer,≤100
109694697539764,Aeroclass,These ads ran without a disclaimer,≤100
132705266805566,PINKO,These ads ran without a disclaimer,≤100
